twitter_id,user_id,time,unknown_1,unknown_2,source,unknown_3,unknown_4,unknown_5,text,name,screen_name,permalink
471489560359084033,2422215444,2014-05-27 23:14:05 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"","",RT @Karnythia: I see the arguments going about #YesAllWomen  &amp; #YesALLWhiteWomen &amp; all I can think is that we should be past needed awarene…,VikingsShieldWife,GoTVikingsFan,http://www.twitter.com/GoTVikingsFan/status/471489560359084033
471508057441456128,322934441,2014-05-28 00:27:35 -0400,"","",web,0,"","Big Fat Idiot, NY ",One World. Total Schism. Ignorance is no excuse for violence. So much hate. We should all hang out #YesAllWomen #YesALLWhiteWomen #YesAllmen,Angry Mr. Bungle,AngryMrBungle,http://www.twitter.com/AngryMrBungle/status/471508057441456128
471512218098728960,49405722,2014-05-28 00:44:07 -0400,"","",web,0,"","",RT @CreamdeCrop: I don't understand the purpose of #YesALLWhiteWomen . The whole point of #YesAllWomen is our similarities despite our race…,The Truth Will Rise,Truth_will_rise,http://www.twitter.com/Truth_will_rise/status/471512218098728960
471512218098728960,49405722,2014-05-28 00:44:07 -0400,"","",web,0,"","",RT @CreamdeCrop: I don't understand the purpose of #YesALLWhiteWomen . The whole point of #YesAllWomen is our similarities despite our race…,The Truth Will Rise,Truth_will_rise,http://www.twitter.com/Truth_will_rise/status/471512218098728960
471512264155992064,110843903,2014-05-28 00:44:18 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"","EUGENE, OREGON",What's still trending right now? #KillAllMen #KillAllWhitePeople #YesAllWomen #YesALLWhiteWomen interesting.....,KILL LA KILL CRISIS,nicwcoleman,http://www.twitter.com/nicwcoleman/status/471512264155992064
471512964416413697,2460046670,2014-05-28 00:47:05 -0400,471511977219481600,746115648,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"","",@JennMJack @IcanSeeJay @fishyface97 Historically #YesAllWomen has meant #YesALLWhiteWomen. That is what we're decrying,Palava Woman,PalavaWoman,http://www.twitter.com/PalavaWoman/status/471512964416413697
471514470494535680,117899924,2014-05-28 00:53:04 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"","Toronto, Canada","#YesAllWomen #YesALLWhiteWomen #YesAllWOC How can I help support you &amp; the concerns of girls &amp; women in your home, community, nation? ❤😘✌",Stephanie Zubcic PhD,BeingUncosmo,http://www.twitter.com/BeingUncosmo/status/471514470494535680
471514982212198401,2457553466,2014-05-28 00:55:06 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"","",RT @FemsHaveBallz: #YesALLWhiteWomen should be aware of the stats on violent crimes. Not racist just fact. Whoops #YesAllWomen http://t.co/…,Skip,thefreerifleman,http://www.twitter.com/thefreerifleman/status/471514982212198401
471515544181424128,2306140710,2014-05-28 00:57:20 -0400,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,"","","RT @Sarahndipity44: #YesALLWhiteWomen need to listen. Because without intersectionality, we're just another exclusive club. @ #YesAllWomen",Real Talk,RealTalkwithDNE,http://www.twitter.com/RealTalkwithDNE/status/471515544181424128
471515548111495168,613747307,2014-05-28 00:57:21 -0400,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,"","Plsntn, Bay Area --》 Bend, OR.",RT @Mitsue4Equality: #YesAllWomen need to head over to #cisgaze &amp; #YesALLWhiteWomen bc we are nothing w/out #intersectionality. &amp; as always…,Hannah S.,hannza,http://www.twitter.com/hannza/status/471515548111495168
471522099698601984,15557810,2014-05-28 01:23:23 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"","Atlanta, Georgia",RT @Lavinialives: I can't believe #YesAllWomen is now #YesALLWhiteWomen. Whoever started this should be ashamed. Faith in humanity official…,Mary Jacque,gumbodiva,http://www.twitter.com/gumbodiva/status/471522099698601984
471525060847489024,215877316,2014-05-28 01:35:09 -0400,"","",web,0,"","","RT @peekydeeky: #YesAllWomen #YesALLWhiteWomen #cisgaze BC when I came out as bi, my husband's fam thought I was secretly a lesbian trickin…",Captain of the Watch,darkPrince010,http://www.twitter.com/darkPrince010/status/471525060847489024
471527552390283264,632355795,2014-05-28 01:45:03 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"",Houston,RT @heathermeeker: Women. We are our greatest enemies. From #YesAllWomen to #YesALLWhiteWomen #facepalm,Sheldon@AppYoSelf,SheldonCPF,http://www.twitter.com/SheldonCPF/status/471527552390283264
471528160690196480,22158206,2014-05-28 01:47:28 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"",Valparaiso ,"RT @brigidkeely: If you're a white feminist, it's time to quietly &amp; thoughtfully read #YesAllWhiteWomen",Sarah Degner Riveros,SaraFiel,http://www.twitter.com/SaraFiel/status/471528160690196480
471530186475708416,2527206770,2014-05-28 01:55:31 -0400,471528079312297984,322934441,web,0,"","",@AngryMrBungle That's because the #YesAllWhiteWomen hashtag is a calculated derail.,Anna Kroy,KroyAnna,http://www.twitter.com/KroyAnna/status/471530186475708416
471530312103493632,1613592679,2014-05-28 01:56:01 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"","",#YesAllWomen &amp; #YesALLWhiteWomen have nothing to do with each other? Last time I checked gender and ethnicity aren't related.,Emma Isabella,Emmaa1DOMG,http://www.twitter.com/Emmaa1DOMG/status/471530312103493632
471534279995195392,322934441,2014-05-28 02:11:47 -0400,471533736765693952,213103357,web,0,"","Big Fat Idiot, NY ",@CarriePotter_ Why not #YesAllWomenOfColor then? #YesALLWhiteWomen just points an angry finger and white women lol,Angry Mr. Bungle,AngryMrBungle,http://www.twitter.com/AngryMrBungle/status/471534279995195392
471550889619369984,16339287,2014-05-28 03:17:47 -0400,"","","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",0,"",Louisiana,RT @Mitsue4Equality: #YesAllWomen need to head over to #cisgaze &amp; #YesALLWhiteWomen bc we are nothing w/out #intersectionality. &amp; as always…,Dayna Abel,queenanthai,http://www.twitter.com/queenanthai/status/471550889619369984
471558053397929984,62966923,2014-05-28 03:46:15 -0400,"","",web,0,"","",Why is #YesALLWhiteWomen trending? Hasn't Patricia Hill Collins taught us anything. Google INTERSECTIONALITY people #YesAllWomen,Julie Payner,JuliePayner,http://www.twitter.com/JuliePayner/status/471558053397929984
471562826444570624,292053579,2014-05-28 04:05:13 -0400,"","",web,0,"","",RT @Karnythia: I see the arguments going about #YesAllWomen  &amp; #YesALLWhiteWomen &amp; all I can think is that we should be past needed awarene…,Jillian Deleuze,darkstatistic,http://www.twitter.com/darkstatistic/status/471562826444570624
471578534239297536,16482027,2014-05-28 05:07:38 -0400,"","",web,0,"",wherever the road takes me,"RT @MotherJustice: #YesAllWomen experience patriarchy, but #YesALLWhiteWomen is a great way to discuss the intersectionality of patriarchy,…",Di Cho.0kz,chewka,http://www.twitter.com/chewka/status/471578534239297536
471607118315782144,2501791959,2014-05-28 07:01:13 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"",Nobody's Reality,RT @runsonmagic: White women on #YesALLWhiteWomen vs #YesAllWomen http://t.co/T7zVYUBNcA,Socially Awk Media,Socialawkmedia,http://www.twitter.com/Socialawkmedia/status/471607118315782144
471612822414061568,22071069,2014-05-28 07:23:53 -0400,"","","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>",0,"",Republicans Inhuman Mongrels,"RT @moonhumor: #YesAllWhiteWomen because I am a privileged white feminist working to better the lives of ALL women, not just a select few #…",Carreramae,carreramae,http://www.twitter.com/carreramae/status/471612822414061568
471616085830434816,66949877,2014-05-28 07:36:51 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"",here,RT @ElisandeWalters: Good points. READ! #YesALLWhiteWomen and #YesAllWomen  http://t.co/c1B8GedNDL,eva destruktion,evadestruktion,http://www.twitter.com/evadestruktion/status/471616085830434816
471616144307396608,1737465727,2014-05-28 07:37:05 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"","",RT @Siesy: The first sentence pretty much sums up why I'm a #MGHOW. #MGTOW #YesAllWomen #YesALLWhiteWomen #YesAllMen http://t.co/7E3uOs6GFa,vladimiertje,hetisjevader88,http://www.twitter.com/hetisjevader88/status/471616144307396608
471623740480958464,292053579,2014-05-28 08:07:16 -0400,"","",web,0,"","",RT @xoarv: Hey fellow white feminists...please check out #YesAllWhiteWomen and consider the ways we are complicit in a system that harms Wo…,Jillian Deleuze,darkstatistic,http://www.twitter.com/darkstatistic/status/471623740480958464
471642266650415104,476844170,2014-05-28 09:20:53 -0400,"","",web,0,"",Somewhere over the rainbow,@BlackWolves11so I realise the impact of rape on society these are stats for the USA - the numbers globally? #YesAllWomen #YesALLWhiteWomen,Static,Shenreikuu,http://www.twitter.com/Shenreikuu/status/471642266650415104
471665599392018432,16512761,2014-05-28 10:53:36 -0400,"","",web,0,"","Columbia, MD",RT @ckoever: #YesAllWomen But as #YesALLWhiteWomen points out: the truth is we are all very different from one another,Jocelyn Josie Casto,jlcasto,http://www.twitter.com/jlcasto/status/471665599392018432
471668313115070464,130516019,2014-05-28 11:04:23 -0400,"","","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",0,"","","I hope we'll talk about #YesAllWomen, #YesAllWhiteWomen, and #CisGaze at #WMSTSTI today or tomorrow! So much to unpack.",Ruth Osorio,ruthieoo,http://www.twitter.com/ruthieoo/status/471668313115070464
471682146134814723,280847873,2014-05-28 11:59:21 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"",Kansas City,RT @ailsasachdev: #YesAllWomen #YesALLWhiteWomen Because Maya Angelou taught us why the caged bird sings,D.,danusiattacks,http://www.twitter.com/danusiattacks/status/471682146134814723
471691537156702209,123012870,2014-05-28 12:36:40 -0400,"","",web,0,"","Brooklyn, New York",RT @SarahStrangexx: #YesAllWomen shouldn't ignore that #YesAllWhiteWomen exists. Feminism is useless without intersectionality.,Roger D. Arnold,roger_arnold,http://www.twitter.com/roger_arnold/status/471691537156702209
471699258710970368,922712191,2014-05-28 13:07:21 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"","",Read I Know Why the Caged Bird Sings @DrMayaAngelou &amp; Rubyfruit Jungle #YesALLWhiteWomen #YesAllWomen,Laura Mullen,afteriwasdead,http://www.twitter.com/afteriwasdead/status/471699258710970368
471708582820732928,229274657,2014-05-28 13:44:24 -0400,"","","<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",0,"",reykjavík/london/wales,"RT @JennMJack: Solidarity? MT @teejjjlunden ""#YesAllWomen bc #YesALLWhiteWomen is fucking ridiculous, color doesnt count EVER, esp when a w…",sarah,averrer,http://www.twitter.com/averrer/status/471708582820732928
471727897699696641,322934441,2014-05-28 15:01:09 -0400,471727337630081024,451025836,web,0,"","Big Fat Idiot, NY ",@ptvBruce What a convenient stance you have. It fits perfectly into your privileged world #YesAllWomen #YesALLWhiteWomen #CisGaze,Angry Mr. Bungle,AngryMrBungle,http://www.twitter.com/AngryMrBungle/status/471727897699696641
471728551834976256,46864848,2014-05-28 15:03:45 -0400,"","",web,0,"",Spritesville,"RT @ErinZwiener: #YesAllWomen #YesAllWhiteWomen Fellow WW, don't act like ""not all men"" when WoC talk about their experiences. We can do be…",SG Universe Sprite,Spritebot,http://www.twitter.com/Spritebot/status/471728551834976256
471730619706142720,405832278,2014-05-28 15:11:58 -0400,"","",web,0,"","",RT @bo_bessa: Because one in three Native women will be raped in their lifetime. #YesAllWomen #YesALLWhiteWomen http://t.co/WVgY0K1yDT,exposethetpp.org,LNLewis1,http://www.twitter.com/LNLewis1/status/471730619706142720
471732775582957568,2418065004,2014-05-28 15:20:32 -0400,"","",web,0,"","Louisville, KY",RT @bo_bessa: Because one in three Native women will be raped in their lifetime. #YesAllWomen #YesALLWhiteWomen http://t.co/WVgY0K1yDT,Sonya,SonyaWithAWhy,http://www.twitter.com/SonyaWithAWhy/status/471732775582957568
471734247615496192,1656019478,2014-05-28 15:26:23 -0400,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,"",Califaztlan,"#YesALLWhiteWomen #YesAllWomen #YesAllWomenofColor #YesAllPeople  #YouAreBeautiful http://t.co/HNvAbwQ80X ""Fed Up"" spoken word poem.",Amoxtli homegirl,AmoxtliEshort,http://www.twitter.com/AmoxtliEshort/status/471734247615496192
471738974797459456,2460046670,2014-05-28 15:45:10 -0400,"",117445261,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"","",@turpenator Because #YesAllWomen has historically meant #YesALLWhiteWomen,Palava Woman,PalavaWoman,http://www.twitter.com/PalavaWoman/status/471738974797459456
471743533943365633,540927481,2014-05-28 16:03:17 -0400,"","",web,0,"","","Spent a long weekend with #YesAllWomen. I'll be spending more time with #YesALLWhiteWomen, bc i'm trying to learn things.",Judith Elsroad,JudithElsroad,http://www.twitter.com/JudithElsroad/status/471743533943365633
471748412061532162,1979318078,2014-05-28 16:22:40 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"",Fl.,#YesAllWomen #YesALLWhiteWomen #YesAllWomen #YesAllWomen #YesALLWhiteWomen #YesAllWomen #YesAllWomen #YesAllWomen,LillyRose,lindarose726,http://www.twitter.com/lindarose726/status/471748412061532162
471756930332229634,19843412,2014-05-28 16:56:31 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"",Chicago-ish,"RT @LizBR: @emi_gaus4 No, they have different rhetorical purposes. #YesAllWomen points out misogyny. #YesALLWhiteWomen demands intersection…",Tricia Miller Hewson,iambonafide,http://www.twitter.com/iambonafide/status/471756930332229634
471757060695396352,36213669,2014-05-28 16:57:02 -0400,"","","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",0,"","",Men who claim that false rape allegations are the real threat remind me that patriarchy is pathological. #YesALLWhiteWomen #YesAllWomen,Mother Justice,MotherJustice,http://www.twitter.com/MotherJustice/status/471757060695396352
471757869847937024,9010262,2014-05-28 17:00:15 -0400,"","",web,0,"","","RT @JudithElsroad: Spent a long weekend with #YesAllWomen. I'll be spending more time with #YesALLWhiteWomen, bc i'm trying to learn things.",hotwater4tea,hotwater4tea,http://www.twitter.com/hotwater4tea/status/471757869847937024
471767504159649793,925937413,2014-05-28 17:38:32 -0400,"","",web,0,"","Cailin Murray, PhD",Yes we are all Wonder Women! #YesAllWomen #YesALLWhiteWomen http://t.co/9W0oXWMZH3,Monster Teacher ,CailinMurray1,http://www.twitter.com/CailinMurray1/status/471767504159649793
471767512871223297,2323307197,2014-05-28 17:38:34 -0400,"","",web,0,"","","The angrier some men get, the more important it is that this keeps going #YesAllWomen #YesALLWhiteWomen",Larinda Medlin,LarindaMedlin,http://www.twitter.com/LarindaMedlin/status/471767512871223297
471768230009139201,50933459,2014-05-28 17:41:25 -0400,"","","<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>",0,"[-27.513784,152.959114]","Brisbane, QLD, Australia ",The sheer proportion of trolling awfulness on #YesALLWhiteWomen vs #YesAllWomen is very illuminating on its own. :-(,Nicole Cloonan,ncloonan,http://www.twitter.com/ncloonan/status/471768230009139201
471769152877629440,1135742312,2014-05-28 17:45:05 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"","","RT @JennMJack: Honestly, WM created/gamed the system. White feminists hv been the gatekeepers. #YesAllWomen #YesALLWhiteWomen",Jazmine De La Rosa,hechicera_luna,http://www.twitter.com/hechicera_luna/status/471769152877629440
471775326570565632,61023427,2014-05-28 18:09:37 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"",LaandanLasgidi,"RT @LizBR: If your reaction to #YesALLWhiteWomen is defensiveness, pause. Many men feel the same about #YesAllWomen. Do what you've asked m…",Boma George,_homebizzle,http://www.twitter.com/_homebizzle/status/471775326570565632
471778048736362496,1121690984,2014-05-28 18:20:26 -0400,"","",web,0,"",Behind the Apartheid Wall,Its good to see the feminist harpies eat each other up and destroy each other on #YesALLWhiteWomen vs #YesAllWomen,The Propaganda Wing,JalaalSadaat,http://www.twitter.com/JalaalSadaat/status/471778048736362496
471784063402266625,1959299754,2014-05-28 18:44:20 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"","","RT @weboesel: here's another Read, &amp; Read Silently If It's Not For You hashtag: #YesAllWhiteWomen. hard &amp; important reading. #YesAllWomen",Pearl B. Lawrence,PearlBLawrence,http://www.twitter.com/PearlBLawrence/status/471784063402266625
471786454171914240,434536441,2014-05-28 18:53:50 -0400,"","","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",0,"",Oregon,RT @JennMJack: I wish folks wld stop acting as tho #YesALLWhiteWomen reduces #YesAllWomen. It doesn't. It started 2 days later. You're on t…,Old Crow,OldCrowNest,http://www.twitter.com/OldCrowNest/status/471786454171914240
471789109095051264,28879037,2014-05-28 19:04:23 -0400,"","",web,0,"",dragonstone,"RT @brigidkeely: If you're a white feminist, it's time to quietly &amp; thoughtfully read #YesAllWhiteWomen",Ashlee ,ashleemalfoy,http://www.twitter.com/ashleemalfoy/status/471789109095051264
471792187722584065,545697378,2014-05-28 19:16:37 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"","",RT @JennMJack: Many WW believe that feminism CANNOT deal with race &amp; gender simultaneously. #YesAllWomen #YesALLWhiteWomen,EAWRT,peekydeeky,http://www.twitter.com/peekydeeky/status/471792187722584065
471792871536746496,2529392264,2014-05-28 19:19:20 -0400,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,"","",#YesAllWhiteWomen Women  and #YesAllBlackWomen seem to think feminism is their property! #GLB,Pro Matria Mori,Minimum_Max,http://www.twitter.com/Minimum_Max/status/471792871536746496
471793018333577216,870642614,2014-05-28 19:19:55 -0400,"","",web,0,"","Georgia(Brooklyn,NY born/bred)",Men need to be aware of female sexual predators/they are out there! https://t.co/Z5MDualeH5 #YesAllWomen  #YesALLWhiteWomen,James Bonet,JamesBonet,http://www.twitter.com/JamesBonet/status/471793018333577216
471797204219199488,2450913871,2014-05-28 19:36:33 -0400,"","","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",0,"","","RT @JennMJack: Somehow, #YesAllWomen has made every news outlet everywhere. They show WW's tweets abt sexism. But, #YesALLWhiteWomen is der…",T,tardisintx,http://www.twitter.com/tardisintx/status/471797204219199488
471797409803431936,16339287,2014-05-28 19:37:22 -0400,"","","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",0,"",Louisiana,"RT @LizBR: If your reaction to #YesALLWhiteWomen is defensiveness, pause. Many men feel the same about #YesAllWomen. Do what you've asked m…",Dayna Abel,queenanthai,http://www.twitter.com/queenanthai/status/471797409803431936
471806167480803330,2268249774,2014-05-28 20:12:10 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"","small town, indiana",RT @FemsHaveBallz: #YesALLWhiteWomen should be aware of the stats on violent crimes. Not racist just fact. Whoops #YesAllWomen http://t.co/…,almost hipster,almosthipsterr,http://www.twitter.com/almosthipsterr/status/471806167480803330
471809426295635968,19247039,2014-05-28 20:25:07 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"","",RT @ShellOfMel: #YesALLWhiteWomen derails nothing. It acknowledges the unique perspective of a #woc. #YesAllWomen #solidarity,Kathryn Stenta,bookkats,http://www.twitter.com/bookkats/status/471809426295635968
471810043063836672,481417146,2014-05-28 20:27:34 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"","Spring Hill, TN",RT @FemsHaveBallz: #YesALLWhiteWomen should be aware of the stats on violent crimes. Not racist just fact. Whoops #YesAllWomen http://t.co/…,gracie ,rgnnn,http://www.twitter.com/rgnnn/status/471810043063836672
471813893501616128,2472844700,2014-05-28 20:42:52 -0400,"","",web,0,"",NYC,RT @FemsHaveBallz: #YesALLWhiteWomen should be aware of the stats on violent crimes. Not racist just fact. Whoops #YesAllWomen http://t.co/…,RightandIrish,RightandIrish,http://www.twitter.com/RightandIrish/status/471813893501616128
471818343620829184,103953047,2014-05-28 21:00:33 -0400,"","",web,0,"",Mortville,RT @PayMyRant: Ignorant men reacting to #YesAllWomen = ignorant women reacting to #YesAllWhiteWomen it's uncomfortable to face your own pri…,Dallas Harrison,dallas90210,http://www.twitter.com/dallas90210/status/471818343620829184
471821434827051008,17620574,2014-05-28 21:12:50 -0400,471820875440738304,2342775366,web,0,"","",@lena_tansey i've found it helpful to tag both the #YesAllWhiteWomen and #YesAllWomen h/t to connect the two conversations.,sctansey,sctansey,http://www.twitter.com/sctansey/status/471821434827051008
471825633144606720,279358548,2014-05-28 21:29:31 -0400,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,"",Washington state,RT @agapekatiexx: @keriRN #YesAllWomen brought us together and #YesALLWhiteWomen tore us apart,keri w,keriRN,http://www.twitter.com/keriRN/status/471825633144606720
471825725536747521,66209228,2014-05-28 21:29:53 -0400,"","","<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>",0,"",On a stage somewhere....,Tearing apart how?  “@agapekatiexx @keriRN #YesAllWomen brought us together and #YesALLWhiteWomen tore us apart”,Dominique =),akaDesinique,http://www.twitter.com/akaDesinique/status/471825725536747521
471829680593854464,1646260777,2014-05-28 21:45:36 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"","","RT @MindyPooWho: Because if your feminism isn't intersectional, then you're missing half the battle. #YesALLWhiteWomen #YesAllWomen",loser,Ebau57,http://www.twitter.com/Ebau57/status/471829680593854464
471829752131510274,2206158068,2014-05-28 21:45:53 -0400,471823577516625920,49405722,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"",So Cal,@Truth_will_rise #YesAllWomen to share stories of sexism #YesALLWhiteWomen for WOC to do so w/o being muffled by mainstream white feminism,Danielle Reid,lilrainbowninja,http://www.twitter.com/lilrainbowninja/status/471829752131510274
471838681637335040,24131524,2014-05-28 22:21:22 -0400,471838008358871040,114980049,web,0,"",Planet of the Rapes,@kfseattle Video games have nothing to do with murder or oppression. You need to check your #WhitePrivilege #YesAllWomen #YesALLWhiteWomen,Ragin' Asian,ShadowTheReaper,http://www.twitter.com/ShadowTheReaper/status/471838681637335040
471841378691858432,8060732,2014-05-28 22:32:05 -0400,"","",web,0,"","Springfield, Missouri",RT @peekydeeky: #YesAllWomen #YesALLWhiteWomen Women rape stats: Asian 6.8%-White 17.7%-Black 18.8%-American Indian 34.1%  These stats say …,garney,garney,http://www.twitter.com/garney/status/471841378691858432
471848307560419328,272213882,2014-05-28 22:59:37 -0400,"","",web,0,"","SLC, UT","while I am not a huge fan of most the #YesAllWomen tweets, I do find the #YesALLWhiteWomen campaign pretty interesting.",Austen,ageewriter,http://www.twitter.com/ageewriter/status/471848307560419328
471859854491910144,1319594864,2014-05-28 23:45:30 -0400,"","",web,0,"",Calgary,"RT @JennMJack: #YesALLWhiteWomen hv to understand that had this #IslaVistaShooting been in Southside Chicago, there'd be no #YesAllWomen",Jenna Malcolm,jmalgirmation,http://www.twitter.com/jmalgirmation/status/471859854491910144
471865340628959232,1135742312,2014-05-29 00:07:18 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"","",RT @JennMJack: I don't think #YesALLWhiteWomen is outside of #YesAllWomen. We all want the same thing. But we aren't going to take the same…,Jazmine De La Rosa,hechicera_luna,http://www.twitter.com/hechicera_luna/status/471865340628959232
471869040177053696,1059330391,2014-05-29 00:22:00 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"[40.679351,-73.350275]","Long Island, NY",#YesAllWomen #YesALLWhiteWomen I HAVE NEVER FELT MY LACK OF anything has been because of a man,Lisa Anne Kiraly,LisaAnneKiraly,http://www.twitter.com/LisaAnneKiraly/status/471869040177053696
471872642992312320,2429642720,2014-05-29 00:36:19 -0400,"","",web,0,"","","RT @LizBR: If your reaction to #YesALLWhiteWomen is defensiveness, pause. Many men feel the same about #YesAllWomen. Do what you've asked m…",Danielle Hidalgo,danielle_prof,http://www.twitter.com/danielle_prof/status/471872642992312320
471872693231693825,76147467,2014-05-29 00:36:31 -0400,471872261335416832,1948487376,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"","Boston, MA",@synnovie it's divisive and meant to be. #YesALLWhiteWomen is divisive let's keep it up as #YesAllWomen,Cherie L King,sunflwer1975,http://www.twitter.com/sunflwer1975/status/471872693231693825
471873028901842944,76147467,2014-05-29 00:37:51 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"","Boston, MA",#YesALLWhiteWomen is why feminism is still divisive let's be #YesAllWomen and seek justice for all women.,Cherie L King,sunflwer1975,http://www.twitter.com/sunflwer1975/status/471873028901842944
471875641772482560,2483258966,2014-05-29 00:48:14 -0400,471875494942482432,2485980511,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"",Reykjavik,@111100110 #YesAllWomen #YesAllWomen #YesAllWomen #YesAllWomen #YesALLWhiteWomen,ℳax,mackysmalls,http://www.twitter.com/mackysmalls/status/471875641772482560
471880637142409216,750511824,2014-05-29 01:08:05 -0400,471880393537224704,37869597,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"","",@evilmasterbetty #YesAllWomen #YesALLWhiteWomen HELP IM in danger!!!!!!!,kel,sickslut,http://www.twitter.com/sickslut/status/471880637142409216
471881488636461056,52818091,2014-05-29 01:11:28 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"","","I'm writing a 2 pt series. The first #YesAllWomen, the second #YesALLWhiteWomen-my stance on the latter def needs clarification",tifini kamara,AlliedStylesTK,http://www.twitter.com/AlliedStylesTK/status/471881488636461056
471892192437358593,351917117,2014-05-29 01:54:00 -0400,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,"",California,RT @AngryMrBungle: #YesAllWomen seem to want a competition of who is the most abused in society. Well #YesALLWhiteWomen it isn't you anyway…,Sweet Tit,SeminglyDivine,http://www.twitter.com/SeminglyDivine/status/471892192437358593
471892553252343809,471649667,2014-05-29 01:55:26 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"",Ashland ,RT @aurrraaaa: would you care if I date raped you? #YesALLWhiteWomen #YesAllWomen,Jess,flaming_rainbow,http://www.twitter.com/flaming_rainbow/status/471892553252343809
